session,icpsr,statecode,district,state,party,name,dwnom_1,dwnom_2,dwnom_bse1,dwnom_bse2
113,40701,MO,0,MISSOUR,100,MCCASKILL,-0.164,0.084,0.0138,0.0731
113,29735,MO,0,MISSOUR,200,BLUNT,0.453,0.154,0.0667,0.1495
113,14203,MT,0,MONTANA,100,BAUCUS,-0.226,0.061,0.0085,0.019
113,41309,MT,0,MONTANA,100,WALSH,-0.228,0.301,0.1382,0.2563
113,40702,MT,0,MONTANA,100,TESTER,-0.23,0.321,0.0126,0.1955
113,40905,NE,0,NEBRASK,200,JOHANNS,0.405,0.11,0.0164,0.1811
113,41302,NE,0,NEBRASK,200,FISCHER,0.488,0.252,0.0412,0.2764
113,20730,NV,0,NEVADA,200,HELLER,0.473,-0.504,0.0775,0.3186
113,15054,NV,0,NEVADA,100,REID,-0.289,0.394,0.0187,0.1221
113,41106,NH,0,NEW HAM,200,AYOTTE,0.368,-0.609,0.053,0.101
113,40906,NH,0,NEW HAM,100,SHAHEEN,-0.294,-0.32,0.0762,0.1058
113,29373,NJ,0,NEW JER,100,MENENDEZ,-0.372,-0.117,0.0295,0.031
113,14914,NJ,0,NEW JER,100,LAUTENBERG,-0.403,-0.469,0.05,0.0534
113,41307,NJ,0,NEW JER,200,CHIESA,0.251,0.106,0.0764,0.4535
113,41308,NJ,0,NEW JER,100,BOOKER,-0.461,-0.443,0.0772,0.1801
113,20930,NM,0,NEW MEX,100,HEINRICH,-0.284,-0.056,0.0138,0.105
113,29924,NM,0,NEW MEX,100,UDALL,-0.46,0.215,0.0147,0.1276
113,20735,NY,0,NEW YOR,100,GILLIBRAND,-0.297,0.26,0.0358,0.13
113,14858,NY,0,NEW YOR,100,SCHUMER,-0.362,-0.377,0.01,0.0261
113,29548,NC,0,NORTH C,200,BURR,0.469,-0.118,0.0248,0.1371
113,40907,NC,0,NORTH C,100,HAGAN,-0.213,0.359,0.0205,0.0899
113,41303,ND,0,NORTH D,100,HEITKAMP,-0.209,0.553,0.0505,0.1377
113,41107,ND,0,NORTH D,200,HOEVEN,0.339,0.255,0.0225,0.1901
113,29389,OH,0,OHIO,100,BROWN,-0.452,-0.123,0.0314,0.0725
113,29386,OH,0,OHIO,200,PORTMAN,0.388,-0.322,0.0482,0.1906
113,15424,OK,0,OKLAHOM,200,INHOFE,0.556,0.002,0.0106,0.0757
113,29555,OK,0,OKLAHOM,200,COBURN,0.807,-0.018,0.019,0.1614
113,40908,OR,0,OREGON,100,MERKLEY,-0.396,-0.462,0.1184,0.1361
113,14871,OR,0,OREGON,100,WYDEN,-0.324,-0.351,0.0095,0.0219
113,40703,PA,0,PENNSYL,100,CASEY,-0.308,0.29,0.0323,0.076
113,29935,PA,0,PENNSYL,200,TOOMEY,0.656,-0.338,0.0337,0.2749
113,40704,RI,0,RHODE I,100,WHITEHOUSE,-0.457,-0.211,0.0783,0.1276
113,29142,RI,0,RHODE I,100,REED,-0.401,-0.205,0.0185,0.0283
113,21173,SC,0,SOUTH C,200,SCOTT,0.731,-0.068,0.034,0.3027
113,29566,SC,0,SOUTH C,200,GRAHAM,0.422,-0.202,0.0207,0.105
113,29754,SD,0,SOUTH D,200,THUNE,0.416,0.085,0.0175,0.0986
113,15425,SD,0,SOUTH D,100,JOHNSON,-0.261,0.17,0.0197,0.0262
113,40705,TN,0,TENNESS,200,CORKER,0.378,-0.369,0.011,0.1114
113,40304,TN,0,TENNESS,200,ALEXANDER,0.324,-0.267,0.01,0.1428
113,40305,TX,0,TEXAS,200,CORNYN,0.517,-0.015,0.0123,0.0718
113,41304,TX,0,TEXAS,200,CRUZ,0.943,-0.294,0.1287,0.4324
113,41110,UT,0,UTAH,200,LEE,0.986,-0.165,0.1658,0.1438
113,14503,UT,0,UTAH,200,HATCH,0.388,-0.001,0.0072,0.0259
113,29147,VT,0,VERMONT,328,SANDERS,-0.523,-0.286,0.0219,0.0367
113,14307,VT,0,VERMONT,100,LEAHY,-0.386,-0.101,0.0251,0.025
113,41305,VA,0,VIRGINI,100,KAINE,-0.26,0.019,0.054,0.1523
113,40909,VA,0,VIRGINI,100,WARNER,-0.222,-0.029,0.0194,0.0727
113,39310,WA,0,WASHING,100,CANTWELL,-0.301,-0.321,0.0273,0.0361
113,49308,WA,0,WASHING,100,MURRAY,-0.357,-0.215,0.0414,0.0343
113,40915,WV,0,WEST VI,100,MANCHIN,-0.069,0.491,0.0304,0.0975
113,14922,WV,0,WEST VI,100,ROCKEFELLER,-0.334,0.244,0.0077,0.0746
113,41111,WI,0,WISCONS,200,JOHNSON,0.677,-0.312,0.0574,0.2034
113,29940,WI,0,WISCONS,100,BALDWIN,-0.565,-0.218,0.0303,0.1415
113,49706,WY,0,WYOMING,200,ENZI,0.552,0.15,0.0134,0.0668
113,40707,WY,0,WYOMING,200,BARASSO,0.554,0.22,0.0177,0.1145
114,20300,AL,1,ALABAMA,200,BONNER,0.395,0.316,0.0689,0.0404
114,21376,AL,1,ALABAMA,200,BYRNE,0.581,0.398,0.0537,0.1212
114,21192,AL,2,ALABAMA,200,ROBY,0.359,0.525,0.0254,0.099
114,20301,AL,3,ALABAMA,200,ROGERS,0.346,0.334,0.0455,0.0301
114,29701,AL,4,ALABAMA,200,ADERHOLT,0.376,0.503,0.0608,0.0377
114,21193,AL,5,ALABAMA,200,BROOKS,0.61,-0.076,0.0382,0.0528
114,29301,AL,6,ALABAMA,200,BACHUS,0.411,0.101,0.0663,0.092
114,21102,AL,7,ALABAMA,100,SEWELL,-0.353,0.285,0.0854,0.2692
114,14066,AK,1,ALASKA,200,YOUNG,0.28,-0.062,0.0253,0.0519
114,20902,AZ,1,ARIZONA,100,KIRKPATRIC,-0.123,-0.216,0.0474,0.2396
114,21199,AZ,2,ARIZONA,100,BARBER,-0.104,-0.147,0.0238,0.2443
114,20305,AZ,3,ARIZONA,100,GRIJALVA,-0.605,-0.268,0.068,0.1572
114,21103,AZ,4,ARIZONA,200,GOSAR,0.588,-0.104,0.0341,0.1092
114,29500,AZ,5,ARIZONA,200,SALMON,0.72,-0.272,0.0346,0.2094
114,21105,AZ,6,ARIZONA,200,SCHWEIKERT,0.715,-0.154,0.0466,0.0616
114,29101,AZ,7,ARIZONA,100,PASTOR,-0.423,0.038,0.0359,0.0286
114,20304,AZ,8,ARIZONA,200,FRANKS,0.787,0.07,0.0391,0.3128
114,21300,AZ,9,ARIZONA,100,SINEMA,-0.116,-0.128,0.0111,0.2229
114,21106,AR,1,ARKANSA,200,CRAWFORD,0.341,0.328,0.0212,0.1324
114,21107,AR,2,ARKANSA,200,GRIFFIN,0.448,-0.118,0.066,0.4105
114,21108,AR,3,ARKANSA,200,WOMACK,0.34,0.419,0.0266,0.1247
114,21301,AR,4,ARKANSA,200,COTTON,0.689,-0.361,0.0529,0.5214
114,21302,CA,1,CALIFOR,200,LAMALFA,0.6,0.27,0.0401,0.2037
114,21303,CA,2,CALIFOR,100,HUFFMAN,-0.476,-0.54,0.0438,0.1041
114,20958,CA,3,CALIFOR,100,GARAMENDI,-0.332,-0.18,0.0141,0.1269
114,20903,CA,4,CALIFOR,200,MCCLINTOCK,0.807,-0.338,0.0218,0.1451
114,29901,CA,5,CALIFOR,100,THOMPSON,-0.41,0.158,0.0328,0.1053
114,20538,CA,6,CALIFOR,100,MATSUI,-0.45,-0.308,0.0175,0.0905
114,21304,CA,7,CALIFOR,100,BERA,-0.203,-0.142,0.0171,0.1402
114,21305,CA,8,CALIFOR,200,COOK,0.444,0.117,0.0343,0.1305
114,20702,CA,9,CALIFOR,100,MCNERNEY,-0.247,-0.153,0.0077,0.1208
114,21109,CA,10,CALIFOR,200,DENHAM,0.413,-0.183,0.1072,0.3653
114,14256,CA,11,CALIFOR,100,MILLER,-0.574,-0.397,0.0182,0.1279
114,15448,CA,12,CALIFOR,100,PELOSI,-0.505,-0.33,0.0287,0.0361
114,29778,CA,13,CALIFOR,100,LEE,-0.71,-0.672,0.126,0.0685
114,20762,CA,14,CALIFOR,100,SPEIER,-0.426,-0.546,0.0339,0.1417
114,21306,CA,15,CALIFOR,100,SWALWELL,-0.37,-0.115,0.0324,0.1186
114,20501,CA,16,CALIFOR,100,COSTA,-0.18,0.44,0.0107,0.1793
114,20103,CA,17,CALIFOR,100,HONDA,-0.554,-0.553,0.0282,0.0474
114,29312,CA,18,CALIFOR,100,ESHOO,-0.404,-0.491,0.0506,0.1217
114,29504,CA,19,CALIFOR,100,LOFGREN,-0.421,-0.555,0.0501,0.1867
114,29313,CA,20,CALIFOR,100,FARR,-0.469,-0.293,0.0391,0.0348
114,21307,CA,21,CALIFOR,200,VALADAO,0.334,-0.306,0.0691,0.4827
114,20307,CA,22,CALIFOR,200,NUNES,0.502,-0.044,0.0936,0.2708
114,20703,CA,23,CALIFOR,200,MCCARTHY,0.485,0.024,0.0777,0.2535
114,29774,CA,24,CALIFOR,100,CAPPS,-0.394,-0.305,0.0332,0.0707
114,29315,CA,25,CALIFOR,200,MCKEON,0.419,0.038,0.0665,0.1343
114,21308,CA,26,CALIFOR,100,BROWNLEY,-0.284,0.031,0.0171,0.0828
114,20955,CA,27,CALIFOR,100,CHU,-0.525,-0.39,0.0467,0.0592
114,20104,CA,28,CALIFOR,100,SCHIFF,-0.339,-0.206,0.0185,0.0744
114,21309,CA,29,CALIFOR,100,CARDENAS,-0.374,0.12,0.0489,0.0627
114,29707,CA,30,CALIFOR,100,SHERMAN,-0.356,-0.229,0.0371,0.0777
114,29905,CA,31,CALIFOR,200,MILLER,0.5,0.107,0.0794,0.142
114,29903,CA,32,CALIFOR,100,NAPOLITA,-0.457,-0.259,0.0305,0.0331
114,14280,CA,33,CALIFOR,100,WAXMAN,-0.485,-0.359,0.0362,0.0657
114,29316,CA,34,CALIFOR,100,BECERRA,-0.529,-0.318,0.026,0.0362
114,21310,CA,35,CALIFOR,100,NEGRETE MC,-0.437,0.003,0.0774,0.0867
114,21311,CA,36,CALIFOR,100,RUIZ,-0.197,-0.006,0.0318,0.17
114,21110,CA,37,CALIFOR,100,BASS,-0.546,-0.297,0.0642,0.0599
114,20310,CA,38,CALIFOR,100,SANCHEZ,-0.511,-0.316,0.0189,0.042
114,29321,CA,39,CALIFOR,200,ROYCE,0.715,-0.393,0.0271,0.272
114,29317,CA,40,CALIFOR,100,ROYBAL-A,-0.476,-0.322,0.0294,0.0454
114,21312,CA,41,CALIFOR,100,TAKANO,-0.515,0.019,0.0682,0.145
114,29323,CA,42,CALIFOR,200,CALVERT,0.371,0.078,0.0591,0.0952
114,29106,CA,43,CALIFOR,100,WATERS,-0.669,-0.086,0.0939,0.195
114,21195,CA,44,CALIFOR,100,HAHN,-0.463,-0.266,0.0292,0.1131
114,20539,CA,45,CALIFOR,200,CAMPBELL,0.784,-0.362,0.0571,0.3262
114,29709,CA,46,CALIFOR,100,SANCHEZ,-0.369,-0.052,0.0346,0.0233
114,21313,CA,47,CALIFOR,100,LOWENTHAL,-0.531,-0.223,0.0457,0.2106
114,15621,CA,48,CALIFOR,200,ROHRABAC,0.66,-0.372,0.0257,0.1491
114,20107,CA,49,CALIFOR,200,ISSA,0.541,-0.172,0.0805,0.2554
114,20963,CA,50,CALIFOR,200,HUNTER,0.543,0.047,0.0576,0.2689
114,21314,CA,51,CALIFOR,100,VARGAS,-0.404,0.313,0.0496,0.1156
114,21315,CA,52,CALIFOR,100,PETERS,-0.155,-0.284,0.0255,0.2469
114,20108,CA,53,CALIFOR,100,DAVIS,-0.343,-0.215,0.0221,0.0996
114,29710,CO,1,COLORAD,100,DEGETTE,-0.451,-0.378,0.0467,0.0545
114,20904,CO,2,COLORAD,100,POLIS,-0.317,-0.619,0.0341,0.2419
114,21111,CO,3,COLORAD,200,TIPTON,0.478,-0.303,0.072,0.3724
114,21112,CO,4,COLORAD,200,GARDNER,0.527,-0.258,0.0881,0.3884
114,20704,CO,5,COLORAD,200,LAMBORN,0.729,0.082,0.0245,0.3373
114,20906,CO,6,COLORAD,200,COFFMAN,0.563,-0.357,0.095,0.3245
114,20705,CO,7,COLORAD,100,PERLMUTTER,-0.286,0.162,0.0184,0.1235
114,29908,CT,1,CONNECT,100,LARSON,-0.412,-0.133,0.0304,0.0396
114,20706,CT,2,CONNECT,100,COURTNEY,-0.355,0.018,0.0152,0.0797
114,29109,CT,3,CONNECT,100,DELAURO,-0.424,-0.138,0.0346,0.0292
114,20907,CT,4,CONNECT,100,HIMES,-0.246,-0.349,0.0083,0.2055
114,21316,CT,5,CONNECT,100,ESTY,-0.317,-0.083,0.0171,0.0534
114,21113,DE,1,DELAWAR,100,CARNEY,-0.249,-0.218,0.0198,0.1686
114,20110,FL,1,FLORIDA,200,MILLER,0.665,-0.067,0.0354,0.337
114,21114,FL,2,FLORIDA,200,SOUTHERLA,0.598,-0.17,0.0445,0.2508
114,21317,FL,3,FLORIDA,200,YOHO,0.85,0.035,0.104,0.2099
114,20111,FL,4,FLORIDA,200,CRENSHAW,0.358,0.112,0.0535,0.1189
114,29328,FL,5,FLORIDA,100,BROWN,-0.422,0.093,0.0305,0.0339
114,21318,FL,6,FLORIDA,200,DESANTIS,0.739,-0.205,0.0563,0.1727
114,29331,FL,7,FLORIDA,200,MICA,0.476,0.011,0.0721,0.1613
114,20909,FL,8,FLORIDA,200,POSEY,0.501,-0.223,0.063,0.1553
114,20908,FL,9,FLORIDA,100,GRAYSON,-0.409,-0.152,0.0331,0.1469
114,21116,FL,10,FLORIDA,200,WEBSTER,0.481,-0.038,0.0602,0.2261
114,21115,FL,11,FLORIDA,200,NUGENT,0.535,-0.168,0.0713,0.3353
114,20758,FL,12,FLORIDA,200,BILIRAKI,0.393,-0.049,0.0549,0.2014
114,13047,FL,13,FLORIDA,200,YOUNG,0.333,-0.136,0.0394,0.067
114,21401,FL,13,FLORIDA,200,JOLLY,0.239,0.084,0.0171,0.0642
114,20708,FL,14,FLORIDA,100,CASTOR,-0.423,-0.06,0.0358,0.0721
114,21117,FL,15,FLORIDA,200,ROSS,0.604,0.022,0.0767,0.1671
114,20709,FL,16,FLORIDA,200,BUCHANAN,0.372,-0.248,0.0605,0.2242
114,20910,FL,17,FLORIDA,200,ROONEY,0.509,-0.161,0.0775,0.2962
114,21319,FL,18,FLORIDA,100,MURPHY,-0.146,-0.051,0.0211,0.1455
114,21320,FL,19,FLORIDA,200,RADEL,0.725,-0.524,0.0785,0.2833
114,21377,FL,19,FLORIDA,200,CLAWSON,0.752,-0.385,0.1677,0.187
114,29337,FL,20,FLORIDA,100,HASTINGS,-0.573,0.146,0.0509,0.1195
114,20959,FL,21,FLORIDA,100,DEUTCH,-0.426,-0.138,0.0452,0.095
114,21321,FL,22,FLORIDA,100,FRANKEL,-0.44,0.019,0.0444,0.1123
114,20504,FL,23,FLORIDA,100,WASSERMA,-0.417,-0.041,0.0189,0.085
114,21118,FL,24,FLORIDA,100,WILSON,-0.47,-0.076,0.0795,0.1104
114,20316,FL,25,FLORIDA,200,DIAZ-BAL,0.308,-0.071,0.051,0.1529
114,21322,FL,26,FLORIDA,100,GARCIA,-0.184,-0.103,0.0216,0.1667
114,15634,FL,27,FLORIDA,200,ROS-LEHT,0.26,-0.308,0.0354,0.1312
114,29338,GA,1,GEORGIA,200,KINGSTON,0.567,0.212,0.0763,0.1339
114,29339,GA,2,GEORGIA,100,BISHOP,-0.264,0.432,0.0226,0.0365
114,20506,GA,3,GEORGIA,200,WESTMORE,0.713,0.06,0.0237,0.3021
114,20712,GA,4,GEORGIA,100,JOHNSON,-0.458,-0.028,0.0512,0.0734
114,15431,GA,5,GEORGIA,100,LEWIS,-0.597,-0.249,0.0368,0.1303
114,20505,GA,6,GEORGIA,200,PRICE,0.68,-0.285,0.0268,0.4082
114,21122,GA,7,GEORGIA,200,WOODALL,0.757,-0.488,0.0583,0.3002
114,21123,GA,8,GEORGIA,200,SCOTT,0.623,0.115,0.0326,0.3311
114,21323,GA,9,GEORGIA,200,COLLINS,0.696,-0.281,0.0444,0.309
114,20753,GA,10,GEORGIA,200,BROUN,0.983,-0.181,0.1417,0.2504
114,20319,GA,11,GEORGIA,200,GINGREY,0.596,0.046,0.0755,0.2768
114,20507,GA,12,GEORGIA,100,BARROW,-0.115,0.495,0.0144,0.0486
114,20321,GA,13,GEORGIA,100,SCOTT,-0.308,0.173,0.0168,0.0286
114,20962,GA,14,GEORGIA,200,GRAVES,0.871,-0.297,0.0298,0.2867
114,21124,HI,1,HAWAII,100,HANABUSA,-0.374,-0.055,0.04,0.1197
114,21324,HI,2,HAWAII,100,GABBARD,-0.291,-0.059,0.0157,0.0656
114,21125,ID,1,IDAHO,200,LABRADOR,0.866,-0.118,0.105,0.2015
114,29910,ID,2,IDAHO,200,SIMPSON,0.322,0.119,0.0504,0.0904
114,29346,IL,1,ILLINOI,100,RUSH,-0.495,-0.298,0.0362,0.0303
114,21371,IL,2,ILLINOI,100,KELLY,-0.464,0.042,0.0615,0.0875
114,20508,IL,3,ILLINOI,100,LIPINSKI,-0.241,0.212,0.0084,0.0801
114,29348,IL,4,ILLINOI,100,GUTIERRE,-0.501,-0.304,0.035,0.0292
114,20954,IL,5,ILLINOI,100,QUIGLEY,-0.336,-0.497,0.0212,0.207
114,20715,IL,6,ILLINOI,200,ROSKAM,0.474,-0.131,0.0819,0.2518
114,29717,IL,7,ILLINOI,100,DAVIS,-0.51,-0.38,0.0325,0.0605
114,21325,IL,8,ILLINOI,100,DUCKWORTH,-0.267,-0.125,0.0282,0.2452
114,29911,IL,9,ILLINOI,100,SCHAKOWS,-0.614,-0.302,0.0618,0.1555
114,21326,IL,10,ILLINOI,100,SCHNEIDER,-0.195,-0.229,0.0161,0.1318
114,20749,IL,11,ILLINOI,100,FOSTER,-0.203,-0.146,0.009,0.0692
114,21327,IL,12,ILLINOI,100,ENYART,-0.256,0.228,0.0211,0.0837
114,21328,IL,13,ILLINOI,200,DAVIS,0.412,-0.445,0.1196,0.4434
114,21129,IL,14,ILLINOI,200,HULTGREN,0.537,-0.126,0.0499,0.1869
114,29718,IL,15,ILLINOI,200,SHIMKUS,0.401,-0.039,0.0712,0.1991
114,21128,IL,16,ILLINOI,200,KINZINGER,0.347,-0.118,0.0677,0.3461
114,21329,IL,17,ILLINOI,100,BUSTOS,-0.212,0.043,0.0216,0.1472
114,20914,IL,18,ILLINOI,200,SCHOCK,0.345,-0.024,0.0576,0.1781
114,15124,IN,1,INDIANA,100,VISCLOSK,-0.403,0.291,0.0362,0.0985
114,21330,IN,2,INDIANA,200,WALORSKI,0.419,0.209,0.0257,0.2939
114,21100,IN,3,INDIANA,200,STUTZMAN,0.824,0.009,0.0252,0.1294
114,21131,IN,4,INDIANA,200,ROKITA,0.671,-0.026,0.0673,0.1026
114,21331,IN,5,INDIANA,200,BROOKS,0.438,0.061,0.069,0.3787
114,21332,IN,6,INDIANA,200,MESSER,0.593,-0.007,0.0521,0.1546
114,20757,IN,7,INDIANA,100,CARSON,-0.417,0.056,0.0573,0.0931
114,21132,IN,8,INDIANA,200,BUCSHON,0.442,0.061,0.0636,0.3102
114,21133,IN,9,INDIANA,200,YOUNG,0.544,0.004,0.0693,0.2357
114,20719,IA,1,IOWA,100,BRALEY,-0.317,-0.226,0.0115,0.1007
114,20720,IA,2,IOWA,100,LOEBSACK,-0.284,-0.01,0.012,0.0422
114,29522,IA,3,IOWA,200,LATHAM,0.328,0.084,0.0512,0.1303
114,20325,IA,4,IOWA,200,KING,0.661,0.194,0.0595,0.2951
114,21134,KS,1,KANSAS,200,HUELSKAMP,0.811,-0.265,0.0339,0.0923
114,20915,KS,2,KANSAS,200,JENKINS,0.563,-0.29,0.0704,0.3817
114,21135,KS,3,KANSAS,200,YODER,0.624,-0.266,0.0511,0.369
114,21136,KS,4,KANSAS,200,POMPEO,0.717,0.147,0.0299,0.2884
114,29525,KY,1,KENTUCK,200,WHITFIEL,0.318,0.091,0.0435,0.0821
114,20916,KY,2,KENTUCK,200,GUTHRIE,0.391,0.207,0.0517,0.1285
114,20723,KY,3,KENTUCK,100,YARMUTH,-0.394,-0.204,0.0141,0.0514
114,31102,KY,4,KENTUCK,200,MASSIE,0.98,-0.201,0.4172,0.3551
114,14854,KY,5,KENTUCK,200,ROGERS,0.342,0.023,0.0413,0.0178
114,21333,KY,6,KENTUCK,200,BARR,0.488,-0.129,0.062,0.4242
114,20759,LA,1,LOUISIA,200,SCALISE,0.597,-0.015,0.0588,0.3143
114,21137,LA,2,LOUISIA,100,RICHMOND,-0.441,0.338,0.1102,0.1415
114,20514,LA,3,LOUISIA,200,BOUSTANY,0.427,0.046,0.0796,0.2161
114,20918,LA,4,LOUISIA,200,FLEMING,0.596,-0.11,0.0454,0.277
114,90327,LA,5,LOUISIA,200,ALEXANDER,0.356,0.253,0.057,0.0473
114,21374,LA,5,LOUISIA,200,MCALLISTER,0.412,0.262,0.04,0.1321
114,20919,LA,6,LOUISIA,200,CASSIDY,0.477,-0.223,0.0682,0.2692
114,20920,ME,1,MAINE,100,PINGREE,-0.485,-0.374,0.0249,0.0505
114,20328,ME,2,MAINE,100,MICHAUD,-0.293,-0.026,0.0193,0.0391
114,21139,MD,1,MARYLAN,200,HARRIS,0.606,-0.292,0.0454,0.2583
114,20329,MD,2,MARYLAN,100,RUPPERSBE,-0.288,0.047,0.0093,0.11
114,20724,MD,3,MARYLAN,100,SARBANES,-0.455,-0.2,0.023,0.0502
114,20763,MD,4,MARYLAN,100,EDWARDS,-0.595,-0.468,0.0407,0.0704
114,14873,MD,5,MARYLAN,100,HOYER,-0.377,0.063,0.0337,0.0246
114,21334,MD,6,MARYLAN,100,DELANEY,-0.288,-0.033,0.0185,0.1103
114,29587,MD,7,MARYLAN,100,CUMMINGS,-0.448,-0.224,0.0382,0.0321
114,20330,MD,8,MARYLAN,100,VAN HOLLE,-0.405,-0.259,0.0266,0.0646
114,15616,MA,1,MASSACH,100,NEAL,-0.427,-0.124,0.041,0.0503
114,29729,MA,2,MASSACH,100,MCGOVERN,-0.553,-0.286,0.0194,0.1152
114,20754,MA,3,MASSACH,100,TSONGAS,-0.43,-0.192,0.0173,0.0379
114,21335,MA,4,MASSACH,100,KENNEDY,-0.463,-0.152,0.0641,0.1051
114,14435,MA,5,MASSACH,100,MARKEY,-0.512,-0.42,0.0318,0.0889
114,21375,MA,5,MASSACH,100,CLARK,-0.562,-0.371,0.0625,0.2584
114,29730,MA,6,MASSACH,100,TIERNEY,-0.513,-0.419,0.0416,0.0378
114,29919,MA,7,MASSACH,100,CAPUANO,-0.592,0.013,0.0779,0.2197
114,20119,MA,8,MASSACH,100,LYNCH,-0.354,0.034,0.0247,0.0368
114,21140,MA,9,MASSACH,100,KEATING,-0.354,-0.342,0.0168,0.2231
114,21141,MI,1,MICHIGA,200,BENISHEK,0.602,-0.5,0.1239,0.3448
114,21142,MI,2,MICHIGA,200,HUIZENGA,0.707,-0.236,0.0405,0.3042
114,21143,MI,3,MICHIGA,200,AMASH,0.898,-0.44,0.2207,0.073
114,29124,MI,4,MICHIGA,200,CAMP,0.397,-0.15,0.0542,0.1338
114,21372,MI,5,MICHIGA,100,KILDEE,-0.423,-0.11,0.0386,0.0596
114,15446,MI,6,MICHIGA,200,UPTON,0.346,-0.537,0.0557,0.1842
114,20725,MI,7,MICHIGA,200,WALBERG,0.563,-0.243,0.0652,0.3498
114,20120,MI,8,MICHIGA,200,ROGERS,0.434,-0.095,0.0807,0.2045
114,15033,MI,9,MICHIGA,100,LEVIN,-0.378,-0.162,0.0332,0.0343
114,20331,MI,10,MICHIGA,200,MILLER,0.352,-0.108,0.0512,0.163
114,21336,MI,11,MICHIGA,200,BENTIVOLIO,0.81,-0.123,0.0364,0.1405
114,2605,MI,12,MICHIGA,100,DINGELL,-0.445,0.27,0.0254,0.0749
114,10713,MI,13,MICHIGA,100,CONYERS,-0.687,-0.558,0.1289,0.08
114,20923,MI,14,MICHIGA,100,PETERS,-0.224,-0.337,0.0115,0.209
114,20726,MN,1,MINNESO,100,WALZ,-0.285,0.226,0.0101,0.0563
114,20333,MN,2,MINNESO,200,KLINE,0.532,-0.1,0.0824,0.2809
114,20924,MN,3,MINNESO,200,PAULSEN,0.451,-0.413,0.0882,0.3493
114,20122,MN,4,MINNESO,100,MCCOLLUM,-0.429,-0.26,0.0264,0.0591
114,20727,MN,5,MINNESO,100,ELLISON,-0.583,-0.602,0.0303,0.0378
114,20728,MN,6,MINNESO,200,BACHMANN,0.618,-0.176,0.0581,0.2959
114,29127,MN,7,MINNESO,100,PETERSON,-0.155,0.826,0.0404,0.1448
114,14263,MN,8,MINNESO,100,NOLAN,-0.411,-0.551,0.0234,0.0372
114,21147,MS,1,MISSISS,200,NUNNELEE,0.503,0.327,0.039,0.2658
114,29368,MS,2,MISSISS,100,THOMPSON,-0.5,0.414,0.015,0.094
114,20925,MS,3,MISSISS,200,HARPER,0.422,0.238,0.0706,0.1745
114,21148,MS,4,MISSISS,200,PALAZZO,0.514,0.294,0.0547,0.3568
114,20147,MO,1,MISSOUR,100,CLAY,-0.501,-0.15,0.0175,0.0493
114,21337,MO,2,MISSOUR,200,WAGNER,0.481,0.165,0.0453,0.211
114,20926,MO,3,MISSOUR,200,LUETKEMEYER,0.487,0.03,0.0819,0.2537
114,21149,MO,4,MISSOUR,200,HARTZLER,0.526,0.051,0.043,0.4632
114,20517,MO,5,MISSOUR,100,CLEAVER,-0.442,-0.084,0.0236,0.0536
114,20124,MO,6,MISSOUR,200,GRAVES,0.471,-0.093,0.0851,0.273
114,21150,MO,7,MISSOUR,200,LONG,0.628,0.229,0.0361,0.3059
114,21373,MO,8,MISSOUR,200,SMITH,0.634,-0.145,0.0623,0.5302
114,21338,MT,1,MONTANA,200,DAINES,0.501,0.01,0.0331,0.1274
114,20518,NE,1,NEBRASK,200,FORTENBE,0.314,-0.225,0.055,0.2347
114,29921,NE,2,NEBRASK,200,TERRY,0.464,-0.305,0.0896,0.3022
114,20729,NE,3,NEBRASK,200,SMITH,0.539,-0.006,0.0825,0.3062
114,20927,NV,1,NEVADA,100,TITUS,-0.304,-0.063,0.0159,0.0442
114,21196,NV,2,NEVADA,200,AMODEI,0.457,-0.023,0.0807,0.2281
114,21151,NV,3,NEVADA,200,HECK,0.373,-0.335,0.0793,0.3574
114,21339,NV,4,NEVADA,100,HORSFORD,-0.368,0.19,0.0338,0.1066
114,20731,NH,1,NEW HAM,100,SHEA-PORT,-0.324,-0.069,0.0127,0.0428
114,21340,NH,2,NEW HAM,100,KUSTER,-0.275,-0.081,0.015,0.0495
114,29132,NJ,1,NEW JER,100,ANDREWS,-0.304,-0.195,0.0321,0.079
114,21536,NJ,1,NEW JER,100,NORCROSS,-0.406,0.592,0.0542,0.2231
114,29539,NJ,2,NEW JER,200,LOBIONDO,0.218,-0.349,0.0372,0.2154
114,21153,NJ,3,NEW JER,200,RUNYAN,0.241,-0.021,0.0214,0.1462
114,14863,NJ,4,NEW JER,200,SMITH,0.153,-0.236,0.0139,0.0532
114,20336,NJ,5,NEW JER,200,GARRETT,0.73,-0.27,0.0312,0.3108
114,15454,NJ,6,NEW JER,100,PALLONE,-0.406,-0.125,0.0401,0.0498
114,20929,NJ,7,NEW JER,200,LANCE,0.355,-0.437,0.0663,0.3159
114,20542,NJ,8,NEW JER,100,SIRES,-0.399,0.006,0.0238,0.0622
114,29741,NJ,9,NEW JER,100,PASCRELL,-0.37,-0.002,0.0321,0.0279
114,31103,NJ,10,NEW JER,100,PAYNE,-0.519,-0.303,0.0795,0.0866
114,29541,NJ,11,NEW JER,200,FRELINGH,0.307,-0.493,0.0674,0.2808
114,29923,NJ,12,NEW JER,100,HOLT,-0.479,-0.308,0.0334,0.0498
114,21341,NM,1,NEW MEX,100,LUJAN GRIS,-0.335,0.166,0.0267,0.0604
